"contentType","ts","value"
Location Based Services,1727193600,5731754243
Gaming,1728525600,199812135903
Location Based Services,1727359200,9573907127
Music Streaming,1728468000,10159730861
Music Streaming,1728554400,14284210984
Location Based Services,1727611200,11452032932
Location Based Services,1727373600,7603584631
Location Based Services,1727445600,6882807406
Location Based Services,1728576000,6156297636
Location Based Services,1728201600,5238883921
Location Based Services,1728208800,6366861463
Location Based Services,1727892000,7126916655
Music Streaming,1727942400,23433604805
Location Based Services,1728561600,7849461726
Location Based Services,1728720000,6178603028
Music Streaming,1727964000,15841934416
Music Streaming,1727935200,22970278168
Location Based Services,1727344800,6881332819
Gaming,1727913600,130015760829
Location Based Services,1727366400,6542490929
Location Based Services,1728662400,6468870470
Location Based Services,1727532000,6659726512
Webmail,1727841600,19451354014
Music Streaming,1727568000,18065016751
Unknown,1728525600,60194648298
Location Based Services,1727971200,9900643095
Music Streaming,1728712800,15694698136
Location Based Services,1727452800,5745040695
Unknown,1728532800,45777335056
Location Based Services,1727200800,6423272650
Music Streaming,1728540000,11851934617
Location Based Services,1727647200,6529206160
Location Based Services,1728216000,6785101683
Location Based Services,1728136800,6764917114
Location Based Services,1727510400,5531104253
Location Based Services,1728129600,7346761626
Webmail,1727661600,14080994941
Location Based Services,1727733600,15364171194
Music Streaming,1728432000,26167631168
Location Based Services,1728482400,760728927
Location Based Services,1727942400,17089169892
Music Streaming,1728381600,16406450087
Webmail,1728352800,13554209589
Music Streaming,1727164800,25613154522
Location Based Services,1727560800,6963438093
Music Streaming,1728302400,14183600293
Location Based Services,1727820000,11621228359
Unknown,1727668800,25565177453
Location Based Services,1727964000,9677861920
Music Streaming,1727438400,18419775551
Music Streaming,1728309600,18663287387
Location Based Services,1727460000,7923825840
Location Based Services,1728324000,6326070291
Music Streaming,1728453600,22155540901
Location Based Services,1728554400,9306051305
Location Based Services,1727719200,7003521168
Gaming,1727676000,17788519929
Location Based Services,1728122400,6650536950
Location Based Services,1727805600,10019242278
Webmail,1727488800,16380695249
Webmail,1728007200,9746374997
Music Streaming,1727323200,11318029867
Location Based Services,1728410400,5965716985
Music Streaming,1728288000,10292056163
Music Streaming,1727330400,15264286034
Location Based Services,1727474400,19309638134
Music Streaming,1727848800,17314165667
Webmail,1727575200,9575684492
Location Based Services,1728144000,8116666122
Location Based Services,1728230400,8220367377
Webmail,1727928000,10746696811
Location Based Services,1728424800,10807570111
Location Based Services,1727215200,15145404607
Location Based Services,1728165600,7695300236
Webmail,1728612000,8491080783
Location Based Services,1728518400,14479620706
Location Based Services,1728496800,14967232322
Location Based Services,1727546400,6323252689
Webmail,1728014400,11739728265
Webmail,1728100800,12426419441
Music Streaming,1727352000,21570274974
Music Streaming,1728547200,13766297338
Music Streaming,1727172000,15840557485
Music Streaming,1727913600,37634512992
Gaming,1728367200,27526371653
Music Streaming,1727683200,18349210134
Webmail,1728705600,7377124555
Other,1727402400,84379722539
Webmail,1727229600,17583421681
Location Based Services,1728252000,8041250147
Music Streaming,1728460800,18346028313
Music Streaming,1728280800,17982425713
Music Streaming,1728576000,32830955690
Music Streaming,1728396000,21638261321
Webmail,1728000000,17472539654
Gaming,1728345600,82612646388
Webmail,1728727200,8775002568
Music Streaming,1727179200,16783819196
Location Based Services,1727517600,5893093871
Webmail,1727496000,12157056046
Webmail,1728180000,10567189463
Music Streaming,1727186400,10534165894
Music Streaming,1727784000,34141502986
Music Streaming,1728345600,23269125239
Webmail,1728093600,10843688816
Location Based Services,1728338400,6949831788
Gaming,1727316000,30158224129
Location Based Services,1727380800,17201485179
Location Based Services,1728000000,9139133342
Music Streaming,1727884800,20678272267
Music Streaming,1728367200,24219469763
Webmail,1727582400,14834919241
Location Based Services,1728072000,10638150292
Location Based Services,1728079200,9274650832
Music Streaming,1727856000,20860864590
Music Streaming,1728172800,16976526224
Music Streaming,1728561600,12835037616
Music Streaming,1728295200,12706598494
Unknown,1728259200,113246798120
Location Based Services,1728525600,8779832823
Music Streaming,1728043200,20259132653
Location Based Services,1727632800,7944026685
Location Based Services,1728223200,14498515063
Music Streaming,1727956800,16955015862
Location Based Services,1728064800,9239910457
Location Based Services,1728583200,7116318041
Music Streaming,1728568800,23117902603
Net Admin,1728266400,262774521284
Music Streaming,1727762400,17280051544
Location Based Services,1727208000,13561504714
Webmail,1728187200,14145984737
Unknown,1728194400,40394943915
Gaming,1727740800,151881472362
Unknown,1728108000,36315290419
Webmail,1727913600,21540906556
Ads & Trackers,1728187200,7713436122
Music Streaming,1728655200,19954399562
Gaming,1728705600,38256596024
Webmail,1728532800,14804955051
Webmail,1728525600,10719536279
Location Based Services,1727618400,9833133104
Music Streaming,1728259200,26252833153
Webmail,1728259200,16704105964
Location Based Services,1727337600,7003889085
Location Based Services,1727726400,18888523845
Webmail,1727748000,17474406677
Webmail,1727316000,17609876224
Location Based Services,1728684000,7128245444
Ads & Trackers,1728352800,6965557288
Unknown,1728727200,34600480279
Location Based Services,1727920800,17686871494
Music Streaming,1727344800,15088274605
Music Streaming,1727776800,15407660368
Gaming,1727762400,27287355191
Location Based Services,1728237600,10285575774
Music Streaming,1727481600,25630713301
Unknown,1728712800,50845258160
Location Based Services,1728158400,9901184937
Location Based Services,1727640000,8161278477
Music Streaming,1727251200,17399769912
Webmail,1728446400,13136971807
Music Streaming,1727596800,21686468323
Webmail,1727668800,15694498864
Webmail,1728273600,15054027131
Music Streaming,1727244000,16828927922
Location Based Services,1727992800,12415395694
Gaming,1727935200,12983325728
Location Based Services,1728669600,7502242002
Music Streaming,1727863200,17582324241
Music Streaming,1728626400,39128151077
Location Based Services,1728597600,14043614695
Music Streaming,1728388800,23411467407
Gaming,1727661600,47920811271
Webmail,1728698400,15411551870
Music Streaming,1727337600,16489801459
Gaming,1728698400,34333092379
Music Streaming,1727791200,13719944668
Webmail,1728360000,15271497393
Webmail,1728518400,17440559348
Location Based Services,1728151200,8854303778
Webmail,1727568000,14643234902
Ads & Trackers,1728014400,8958788807
Music Streaming,1727366400,23618434232
Location Based Services,1727812800,8322176943
Webmail,1727323200,21992952206
Ads & Trackers,1727834400,6185925664
Location Based Services,1727949600,13841404135
Location Based Services,1728417600,11799092881
Music Streaming,1727978400,17034670646
Gaming,1728280800,40967734090
Music Streaming,1727697600,16425205354
Webmail,1727222400,25094342076
Location Based Services,1728331200,7091471552
Location Based Services,1727467200,12183394446
Music Streaming,1727769600,32918470662
Music Streaming,1727676000,10023136380
Webmail,1728345600,16384173197
Webmail,1728172800,19702858620
Music Streaming,1727704800,16412407762
Location Based Services,1728244800,7489884325
Music Streaming,1728648000,22706642694
Ads & Trackers,1727748000,7348062498
Location Based Services,1727978400,11042668209
Ads & Trackers,1728100800,7898946479
Unknown,1727589600,40861189225
Music Streaming,1728403200,32213266016
Ads & Trackers,1727316000,7697455733
Music Streaming,1728662400,22201709410
Webmail,1727654400,18493654869
Location Based Services,1727553600,6885542229
Music Streaming,1728036000,20786949412
Location Based Services,1728547200,8641290203
Ads & Trackers,1727661600,7684802671
Unknown,1727827200,95706446796
Ads & Trackers,1728525600,7675644472
Music Streaming,1727949600,30578396077
Ads & Trackers,1728446400,7849577857
Webmail,1728691200,22655614771
Webmail,1728619200,20030870229
Ads & Trackers,1727928000,7988755698
Ads & Trackers,1728705600,6960082257
Ads & Trackers,1728532800,9493129194
Webmail,1728432000,18047979386
Location Based Services,1727985600,13843816852
Webmail,1727755200,18147904427
Music Streaming,1727798400,21521947202
Webmail,1727827200,16887683678
Ads & Trackers,1728180000,7599163913
Gaming,1728374400,26589573731
Location Based Services,1728590400,8012892839
Music Streaming,1728604800,19745063523
Music Streaming,1728633600,12693995756
Ads & Trackers,1727582400,8234031444
Ads & Trackers,1728093600,8300254536
Music Streaming,1727193600,21018118839
Ads & Trackers,1727920800,7797738879
Location Based Services,1728676800,10062571760
Music Streaming,1727272800,23809569310
Music Streaming,1727971200,16758159098
Music Streaming,1727265600,15577761041
Ads & Trackers,1728698400,7858347995
Music Streaming,1727445600,23517238937
Unknown,1728000000,122669806846
Music Streaming,1727380800,23058907320
Ads & Trackers,1727841600,7527638777
Music Streaming,1727359200,19259152634
Music Streaming,1727690400,11129048709
Music Streaming,1728669600,23907106099
Unknown,1727654400,114527788672
Music Streaming,1728050400,24595217813
Webmail,1727236800,30133859886
Ads & Trackers,1728612000,7898426477
Ads & Trackers,1728007200,8173592826
Music Streaming,1727373600,28567912831
Music Streaming,1728057600,25853597764
Music Streaming,1728144000,26238518139
Music Streaming,1728115200,27050696817
Music Streaming,1727906400,60448614046
Music Streaming,1727654400,24166891672
Webmail,1728086400,17317323290
Music Streaming,1728727200,10403278322
Webmail,1727424000,24566171753
Location Based Services,1727308800,23245520925
Ads & Trackers,1728273600,8764374530
Music Streaming,1728021600,24149746477
Ads & Trackers,1728360000,8842685916
Music Streaming,1728201600,42395415456
Music Streaming,1727280000,20928571579
Location Based Services,1727956800,12874655584
Music Streaming,1728316800,16562948188
Ads & Trackers,1728619200,9868709007
Gaming,1728604800,59007934957
Music Streaming,1728374400,18238219151
Music Streaming,1727258400,18636910615
Ads & Trackers,1727668800,8636387990
Ads & Trackers,1728727200,11700707615
Unknown,1727913600,108870218451
Location Based Services,1727913600,26564315100
Music Streaming,1728252000,19630207220
Unknown,1727740800,130362177938
Music Streaming,1728583200,24486698464
Music Streaming,1727712000,25573738572
Music Streaming,1727892000,16540294759
Webmail,1727740800,30927856295
Webmail,1727481600,18550673368
Internet Privacy,1727416800,97355714639
Ads & Trackers,1727755200,8326015224
Music Streaming,1727899200,22543354183
Gaming,1727236800,57756617836
Gaming,1727942400,39154718409
Gaming,1727683200,47570926502
Music Streaming,1727805600,23120040419
Unknown,1727424000,71539825769
Music Streaming,1727560800,17834078191
Location Based Services,1727928000,17532955225
Music Streaming,1727200800,25252622039
Webmail,1727308800,24143668796
Music Streaming,1727452800,22700001802
Ads & Trackers,1727323200,9403179583
Webmail,1728280800,22111048008
Music Streaming,1727517600,38838968360
Music Streaming,1727431200,39463758992
Ads & Trackers,1727496000,10691453007
Music Streaming,1727870400,18313367511
Music Streaming,1728676800,23270018101
Music Streaming,1727820000,35766555787
Unknown,1728021600,42344261893
Gaming,1728532800,84884404882
Unknown,1727222400,131439958165
Music Streaming,1727388000,38145834191
Unknown,1728453600,37120394762
Webmail,1728108000,23947303713
Unknown,1727848800,39311219470
Webmail,1728194400,21649687565
Music Streaming,1728223200,25284727602
Music Streaming,1728324000,18199135478
Music Streaming,1728489600,21772757686
Ads & Trackers,1727575200,9032767007
Music Streaming,1727510400,28262994102
Music Streaming,1727726400,17043226896
Music Streaming,1728410400,25278840076
Music Streaming,1727215200,32363999300
Gaming,1728518400,125501985344
Unknown,1727935200,45231522298
Unknown,1728345600,130406549193
Ads & Trackers,1727229600,10947007335
Unknown,1728540000,47998190426
Gaming,1728712800,191986589061
Ads & Trackers,1727488800,8844087729
Webmail,1728604800,22716665745
Gaming,1728028800,112516485919
Webmail,1727503200,24901881767
Location Based Services,1727935200,20214022247
Ads & Trackers,1727236800,10046159523
Music Streaming,1727812800,47687037126
Music Streaming,1728136800,29307686504
Music Streaming,1727287200,38080741824
Music Streaming,1727546400,22483855729
Webmail,1728021600,20535386035
Music Streaming,1728417600,22314404862
Music Streaming,1728079200,58538365555
Unknown,1727503200,44746546512
Unknown,1727762400,49385146697
Music Streaming,1727640000,23666277815
Webmail,1728453600,18060793703
Music Streaming,1728482400,3656818114
Music Streaming,1728072000,29767248376
Music Streaming,1728028800,30659491189
Webmail,1727589600,22056350427
Ads & Trackers,1727827200,12337026001
Gaming,1728036000,60267793291
Music Streaming,1727532000,23848093833
Unknown,1727308800,130608889661
Ads & Trackers,1727740800,16455159368
Music Streaming,1728208800,38667730995
Music Streaming,1727474400,35344142998
Gaming,1727690400,41372188362
Music Streaming,1727632800,22960995074
Unknown,1727244000,42715675346
Music Streaming,1728720000,34774920022
Webmail,1727676000,21718485029
Music Streaming,1728064800,32755360874
Gaming,1728453600,150568292096
Ads & Trackers,1728345600,14627345168
Internet Privacy,1727402400,146194478457
Music Streaming,1728590400,28021546391
Music Streaming,1728684000,42872426362
Music Streaming,1728129600,42936127810
Music Streaming,1727719200,23389879942
Webmail,1727388000,32459306660
Gaming,1728288000,40049663786
Music Streaming,1727992800,27446309483
Music Streaming,1728216000,32348557505
Music Streaming,1728230400,29543969089
Music Streaming,1727539200,18480152513
Gaming,1727244000,73831662408
Music Streaming,1728151200,25827816720
Webmail,1728165600,29502784105
Music Streaming,1728424800,23676453580
Music Streaming,1727208000,36682641074
Music Streaming,1728338400,31376776347
Music Streaming,1728504000,27040715907
Webmail,1728540000,20311381269
Unknown,1727676000,61591599963
Music Streaming,1728511200,36952680619
Music Streaming,1727647200,27051618168
Webmail,1728712800,21380917622
Gaming,1727589600,108848349024
Webmail,1728151200,26608904437
Music Streaming,1727460000,25170392031
Music Streaming,1727625600,23306264784
Webmail,1727532000,26654277372
Unknown,1728280800,43601246861
Music Streaming,1728158400,31678841833
Ads & Trackers,1728259200,14070643715
Webmail,1727301600,35961912814
Webmail,1727848800,24383316877
Music Streaming,1728244800,42876273572
Webmail,1727373600,21296138658
Webmail,1727244000,22777105121
Webmail,1728223200,21551011323
Ads & Trackers,1727654400,15670123181
Webmail,1727596800,26497785007
Webmail,1728136800,22821256392
Ads & Trackers,1727424000,28132751399
Music Streaming,1727553600,26531681057
Webmail,1727474400,43225912702
Gaming,1728540000,73034405178
Gaming,1728014400,34411782784
Music Streaming,1727611200,28383115526
Gaming,1727308800,87876723392
Music Streaming,1727294400,26617984081
Webmail,1727380800,31532661841
Music Streaming,1727985600,25077201853
Music Streaming,1728496800,30311289500
Instant Messaging,1728266400,220833890258
Ads & Trackers,1728518400,15470265654
Unknown,1728367200,53798223153
Webmail,1727884800,19740470370
Music Streaming,1727733600,28149206741
Ads & Trackers,1727913600,14319287721
Ads & Trackers,1728604800,17953016832
Music Streaming,1727301600,27725064672
Webmail,1728626400,21677194870
Ads & Trackers,1728432000,15555665116
Webmail,1728424800,37952266123
Unknown,1728604800,110880390739
Music Streaming,1727604000,28064948029
Music Streaming,1728165600,40963052019
Ads & Trackers,1728691200,17945751537
Music Streaming,1728331200,26690209745
Webmail,1727992800,36432322463
Music Streaming,1728237600,24977414303
Music Streaming,1728122400,32045661144
Gaming,1727503200,86518282000
Webmail,1727877600,18099425977
Webmail,1728511200,37355666596
Webmail,1727330400,35535070219
Webmail,1728201600,31007435842
Webmail,1728367200,23816463211
Gaming,1727157600,34243932073
Ads & Trackers,1727308800,15960682548
Webmail,1727157600,6645980638
Music Streaming,1727524800,23313053706
Music Streaming,1727467200,28391299134
Webmail,1728597600,16640149595
Ads & Trackers,1728086400,15892385431
Ads & Trackers,1728194400,18909368516
Webmail,1728388800,20681100671
Webmail,1728050400,21240790854
Webmail,1728079200,28385756583
Music Streaming,1728597600,18905379520
Webmail,1727539200,24392698818
Webmail,1727892000,20296386499
Webmail,1727964000,27319950969
Webmail,1728057600,28755783503
Webmail,1727517600,22141711215
Ads & Trackers,1728172800,17402800056
Webmail,1728115200,28758381230
Webmail,1727560800,31612343295
Unknown,1727330400,60875780782
Webmail,1727611200,28031473239
Webmail,1727776800,23358270055
Webmail,1727618400,30584156783
Unknown,1728172800,154060729770
Webmail,1728043200,26816256373
Webmail,1727906400,32671219992
Ads & Trackers,1727481600,18178789018
Webmail,1727524800,23058363238
Webmail,1728583200,31913584198
Webmail,1728655200,25687856104
Ads & Trackers,1728000000,15689486260
Ads & Trackers,1727222400,16938645171
Webmail,1727604000,25730282460
Webmail,1727438400,22767320634
Webmail,1728144000,24405069131
Internet Privacy,1727409600,82064562982
Webmail,1728720000,24730968415
Webmail,1727762400,24358000223
Webmail,1728554400,22995674391
Webmail,1728158400,27966389617
Webmail,1728396000,21828537063
Location Based Services,1727301600,31491945332
Webmail,1728684000,39408450981
Webmail,1728208800,43071964525
Webmail,1727870400,22148472787
Gaming,1727848800,90622356659
Webmail,1727510400,29124812311
Location Based Services,1728511200,24272816968
Music Streaming,1727618400,28162502248
Unknown,1728086400,156930376627
Webmail,1727445600,25824070394
Unknown,1728518400,119765690040
Webmail,1728129600,29166308059
Webmail,1728230400,31310211823
Webmail,1728381600,26198190971
Ads & Trackers,1727568000,17931438296
Webmail,1728122400,35076182994
Webmail,1728561600,19101320208
Webmail,1728568800,19491878612
Gaming,1727956800,88109693662
Location Based Services,1727294400,27450362803
Other,1727395200,185213080314
Webmail,1728064800,25577048729
Webmail,1727647200,34913631745
Webmail,1728590400,33809107423
Ads & Trackers,1728108000,18189183890
Webmail,1727352000,22790827695
Webmail,1728489600,31027690257
Gaming,1728547200,114462665225
Webmail,1727791200,25538862336
Webmail,1727798400,30303973236
Webmail,1727769600,37336598005
Webmail,1727272800,31882555205
Webmail,1727956800,24244371448
Webmail,1728302400,23743582560
Webmail,1727553600,27629780291
Webmail,1728252000,50006022429
Webmail,1727186400,28514215821
Webmail,1727812800,33160309354
Ads & Trackers,1727848800,18675012249
Webmail,1727784000,26662849623
Webmail,1727452800,28106294756
Gaming,1727949600,38539004004
Webmail,1727820000,36854380786
Webmail,1728295200,30961344502
Webmail,1727359200,23312312708
Webmail,1728496800,25505573120
Webmail,1727625600,30456940733
Webmail,1728648000,22896545595
Webmail,1728410400,30600532813
Webmail,1728316800,29044599718
Webmail,1728324000,33030383557
Webmail,1727985600,31083369789
Webmail,1727971200,28230588360
Webmail,1727704800,25980990423
Webmail,1728036000,36408025222
Webmail,1727733600,45777626777
Webmail,1727978400,29586690969
Webmail,1728669600,27166414148
Location Based Services,1728504000,19740727240
Webmail,1727179200,25178698581
Webmail,1727251200,29242042418
Webmail,1727467200,25702845323
Webmail,1727805600,27512186653
Gaming,1728381600,50938093291
Webmail,1727431200,28899454532
Webmail,1728237600,27447518263
Gaming,1728295200,63095988265
Unknown,1727481600,162519355672
Ads & Trackers,1727676000,18419988775
Other,1728100800,89493925578
Webmail,1728417600,49642323046
Webmail,1728216000,22137923020
Webmail,1727632800,36968524710
Webmail,1727546400,25264874093
Gaming,1728626400,70924813129
Webmail,1728072000,26751101109
Webmail,1727366400,23215009308
Webmail,1728309600,29984097916
Webmail,1727215200,46506043129
Unknown,1728626400,50371781075
Webmail,1728028800,28210896221
Webmail,1727287200,28895961766
Ads & Trackers,1728280800,17859586065
Webmail,1728338400,35153550777
Ads & Trackers,1728712800,20141733109
Ads & Trackers,1727935200,18273288718
Ads & Trackers,1728367200,18976963866
Webmail,1728403200,26418051884
Webmail,1727258400,30705429628
Unknown,1727856000,80147204630
Webmail,1727856000,29725399805
Webmail,1727337600,29261320556
Unknown,1727683200,74132546881
Webmail,1727460000,28005544573
Webmail,1728244800,31316159975
Webmail,1727200800,39660200147
Webmail,1728504000,31960342682
Webmail,1728662400,29924803157
Webmail,1727193600,25283928016
Uknown,1727157600,21522235324
Webmail,1728288000,26131534688
Ads & Trackers,1728453600,20723080767
Location Based Services,1727287200,25290486469
Ads & Trackers,1727762400,22756763839
Webmail,1728374400,26853054177
Ads & Trackers,1727589600,23997064948
Unknown,1727596800,83082713413
Webmail,1728676800,28334208244
Webmail,1728468000,25026189830
Webmail,1728547200,27603300860
Webmail,1727280000,26920796528
Webmail,1727949600,26537674727
Webmail,1727697600,31577161988
Gaming,1728100800,103640655013
Webmail,1727712000,30179748011
Unknown,1728288000,71907209064
Webmail,1727294400,38109566794
Webmail,1727942400,26873274249
Webmail,1727344800,34263706193
Webmail,1728633600,29633024873
Webmail,1728482400,10781638617
Webmail,1728460800,30433697584
Webmail,1727899200,26682485652
Unknown,1728115200,80886694169
Webmail,1728640800,26448582637
Gaming,1727388000,109360037446
Webmail,1727690400,33486470620
Ads & Trackers,1727244000,22764864014
Gaming,1728021600,43192189005
Ads & Trackers,1728540000,21910518834
Instant Messaging,1727409600,125349392523
Ads & Trackers,1727330400,21388975083
Other,1727582400,159079707992
Webmail,1727683200,29372390437
Ads & Trackers,1727503200,27394203787
Webmail,1727640000,49127757152
Webmail,1728331200,31320689779
Unknown,1728201600,80201277278
Ads & Trackers,1728021600,21661053940
Gaming,1728511200,200546289343
Internet Privacy,1728439200,316788914762
Unknown,1727769600,79464693250
Ads & Trackers,1728626400,23650317589
Unknown,1727942400,77664786352
Webmail,1727208000,45086427459
Unknown,1727337600,86216119673
Webmail,1727172000,38673676688
Social Media,1728266400,735767648930
Other,1727928000,83331363892
Instant Messaging,1727402400,100315540146
Gaming,1727568000,108047117637
Ads & Trackers,1727388000,29923656669
Gaming,1727964000,172865549597
Webmail,1727726400,46083040052
Gaming,1727906400,235794710729
Webmail,1727164800,47704652311
Gaming,1728007200,37061899267
Gaming,1728612000,109821048102
Unknown,1728028800,74506786208
Unknown,1728460800,80902799257
Gaming,1727438400,262197593367
Unknown,1727568000,156590980748
Ads & Trackers,1728252000,34808914167
Unknown,1728633600,79015983109
Gaming,1728597600,96358762401
Gaming,1728043200,66022914951
Other,1728266400,366711870480
Gaming,1728727200,225745269667
Gaming,1727164800,169191526005
Gaming,1728302400,163748000153
Unknown,1728720000,81309392401
Unknown,1728432000,139156744509
Internet Privacy,1727395200,248906896713
Ads & Trackers,1727157600,9967796167
Other,1728273600,133137458415
Gaming,1727431200,108641990801
Ads & Trackers,1727992800,31921546307
Ads & Trackers,1728511200,31916183597
Gaming,1727229600,66206931839
Unknown,1727510400,89943989092
Gaming,1728000000,113653387640
Other,1727323200,94975863114
Gaming,1727697600,73766933604
Ads & Trackers,1728424800,34354782830
Other,1728439200,256596161062
Ads & Trackers,1727906400,31157397622
Location Based Services,1727899200,45904707418
Ads & Trackers,1728338400,32473432395
Other,1728187200,122194645724
Other,1728705600,106823167270
Ads & Trackers,1728288000,28345120998
Unknown,1727798400,134007968312
Unknown,1728374400,85091074844
Unknown,1728208800,122175061833
Unknown,1728388800,121552422299
Ads & Trackers,1727683200,27761524070
Other,1727668800,111356104329
Ads & Trackers,1728079200,31475530442
Ads & Trackers,1727647200,34393434758
Ads & Trackers,1728050400,30271501816
Other,1728532800,132142024688
Ads & Trackers,1728309600,28134718585
Unknown,1727251200,80855634416
Ads & Trackers,1728381600,27349806791
Gaming,1727337600,130220597128
Ads & Trackers,1728684000,33261732214
Ads & Trackers,1727733600,33626848895
Ads & Trackers,1727474400,36657743220
Gaming,1728460800,112123857977
Gaming,1728619200,94004330584
Ads & Trackers,1727560800,37187852622
Other,1727841600,99041913942
Ads & Trackers,1727373600,40447346785
Other,1727236800,125726941689
Other,1728360000,167947009517
Ads & Trackers,1727877600,30468891823
Unknown,1727949600,106519793368
Gaming,1728093600,106518052456
Ads & Trackers,1727942400,27052043559
Ads & Trackers,1728165600,34699197294
Gaming,1727330400,104973399087
Ads & Trackers,1728374400,27540950081
Gaming,1728396000,93152960509
Ads & Trackers,1728057600,32775223377
Gaming,1727704800,120818731516
Ads & Trackers,1728028800,27384838484
Ads & Trackers,1727820000,34731204948
Other,1727755200,126165422663
Ads & Trackers,1728043200,30101654880
Ads & Trackers,1727697600,28822602947
Gaming,1727344800,165814676119
Net Admin,1727416800,173690444885
Unknown,1728050400,125199979224
Ads & Trackers,1727884800,33315755820
Ads & Trackers,1728388800,29060234332
Net Admin,1727395200,216175686899
Ads & Trackers,1727949600,28886405025
Ads & Trackers,1727956800,28709435791
Ads & Trackers,1728403200,32428138757
Gaming,1727971200,169530104748
Unknown,1728381600,104945125593
Instant Messaging,1728439200,193792588314
Other,1727920800,193806766665
Ads & Trackers,1728115200,36149052083
Ads & Trackers,1728396000,27962826007
Ads & Trackers,1728201600,32437080596
Ads & Trackers,1728561600,29460387694
Unknown,1728489600,127264631491
Ads & Trackers,1728302400,29401640042
Ads & Trackers,1727964000,28355142832
Gaming,1728050400,150702158968
Ads & Trackers,1728597600,33754077069
Ads & Trackers,1728554400,30993246481
Unknown,1727884800,102797032243
Ads & Trackers,1727215200,35807449437
Unknown,1727604000,124946555681
Location Based Services,1727906400,54684087285
Ads & Trackers,1728640800,31866072748
Ads & Trackers,1728568800,30569415811
Ads & Trackers,1728036000,30239937933
Other,1728619200,128143729134
Ads & Trackers,1727704800,31901236702
Ads & Trackers,1727769600,30068014499
Ads & Trackers,1728316800,32303696998
Ads & Trackers,1727856000,28605841653
Ads & Trackers,1727380800,40582732608
Unknown,1727892000,128481604266
Ads & Trackers,1728547200,33451734508
Ads & Trackers,1727438400,32369350875
Ads & Trackers,1727784000,30908230087
Ads & Trackers,1727179200,32113778232
Ads & Trackers,1728295200,30196202131
Ads & Trackers,1727301600,35876871124
Ads & Trackers,1727164800,49964285271
Ads & Trackers,1727791200,31233983925
Other,1728014400,87834241758
Ads & Trackers,1727971200,32818865713
Other,1728446400,128243121376
Unknown,1728648000,109960812931
Unknown,1727265600,131163706654
Ads & Trackers,1728633600,32061766293
Ads & Trackers,1727863200,34167912306
Ads & Trackers,1727265600,31653606067
Ads & Trackers,1727251200,33953913936
Unknown,1727373600,161458581094
Ads & Trackers,1728460800,32710947547
Unknown,1728036000,104574481472
Ads & Trackers,1727258400,33239569270
Gaming,1728568800,129982771953
Uknown,1727172000,102736684154
Ads & Trackers,1727193600,36159998375
Ads & Trackers,1727186400,35441945328
Unknown,1728043200,110415040541
Unknown,1727344800,126219776692
Unknown,1728691200,147768551307
Unknown,1728122400,145983040277
Ads & Trackers,1727352000,35348398572
Ads & Trackers,1727776800,32057823039
Gaming,1728554400,129150095428
Ads & Trackers,1727337600,33634804510
Gaming,1728338400,145967726017
Other,1728712800,249972522587
Ads & Trackers,1728648000,31638685017
Ads & Trackers,1727344800,33182530488
Gaming,1728259200,248255939195
Ads & Trackers,1728720000,31676994445
Ads & Trackers,1727892000,39496756105
Ads & Trackers,1727172000,33794471388
Gaming,1727301600,186148176641
Ads & Trackers,1727870400,34447139746
Unknown,1727359200,133940338401
Ads & Trackers,1727798400,36618883419
Unknown,1727971200,113150956639
Unknown,1727877600,102947552036
Unknown,1727452800,139108926405
Unknown,1727956800,110755036753
Ads & Trackers,1727366400,38606682431
Ads & Trackers,1727712000,34836079813
Ads & Trackers,1727431200,34793236588
Unknown,1728547200,89077950504
Unknown,1727193600,124680150103
Ads & Trackers,1727280000,36598208680
Ads & Trackers,1728662400,35250935124
Ads & Trackers,1727272800,33477991776
Ads & Trackers,1727359200,36104690596
Other,1727424000,440435620164
Ads & Trackers,1728208800,36968781206
Gaming,1727222400,86677562680
Ads & Trackers,1728324000,36393158853
File Sharing,1727416800,323745605512
Ads & Trackers,1728576000,35034162771
Ads & Trackers,1728489600,35683931652
Unknown,1727438400,119220661155
Ads & Trackers,1727596800,36634638009
Gaming,1728252000,248779040806
Ads & Trackers,1728496800,37340410865
Unknown,1727863200,102045864715
Other,1727496000,134980960906
Other,1727229600,141198865475
Ads & Trackers,1728468000,22639712920
Instant Messaging,1727395200,378806367382
Unknown,1728295200,135428447716
Unknown,1728554400,90268194288
Unknown,1728309600,132586649357
Unknown,1728655200,129569834921
Ads & Trackers,1728655200,34203904442
Unknown,1727784000,121323085584
Unknown,1728468000,75446569123
Ads & Trackers,1728410400,39425062135
Ads & Trackers,1728144000,35940085225
Gaming,1728403200,104569487615
Ads & Trackers,1728230400,41679186614
Gaming,1727834400,145358083823
Ads & Trackers,1727445600,40914346668
Gaming,1727251200,119441690168
Other,1728007200,139965072374
Unknown,1728144000,157553947456
Other,1727748000,222278213140
Uknown,1727164800,125231640755
Unknown,1727906400,190008818691
Unknown,1727179200,141317721953
Ads & Trackers,1728151200,38694266082
Ads & Trackers,1727899200,41449402846
Ads & Trackers,1728064800,41102593193
Ads & Trackers,1728216000,40722765381
Ads & Trackers,1727287200,42670645905
Unknown,1728568800,123933554101
Unknown,1728151200,162637490878
Ads & Trackers,1728136800,38509698643
Other,1727244000,200550481267
Ads & Trackers,1728122400,39054243523
